audio_id,domain
YOU0000005494,"['Illustration', 'Comic art', 'Print media', 'Portraiture', 'War reportage', 'Superhero fiction', 'Victorian era fiction', 'Burlesque art', 'Journalism', 'Activism']"
POD0000011783,"['Media analysis', 'Technology and society', 'Arts and entertainment', 'Literature', 'Journalism', 'Music', 'Digital media', 'Cultural criticism', 'Psychology', 'Consumer behavior']"
POD0000001976,"['Personal finance', 'Entrepreneurship', 'Motivational', 'Business', 'Budgeting', 'Money management', 'Financial planning', 'Self-improvement', 'Career development', 'Economic policy']"
YOU0000011025,"['Economic analysis', 'International trade', 'Currency exchange', 'Market trends', 'Exporting', 'Importing', 'Business news', 'Financial forecasting', 'Global economics', 'Asian markets']"
YOU0000013058,"['Crime', 'Safety', 'Assault', 'Robbery', 'Violence', 'Law enforcement', 'Sexual assault', 'Security', 'Victimology', 'Criminal justice']"
POD0000012435,"['Medical research', 'Cardiovascular health', 'Risk assessment', 'Clinical trials', 'Healthcare policy', 'Public health', 'Medical testing', 'Patient outcomes', 'Healthcare budgeting', 'Government policy']"
YOU0000006246,"['Yoga', 'Meditation', 'Health and Wellness', 'Fitness', 'Self-care', 'Breathing Techniques', 'Relaxation', ""Women's Health"", 'YouTube Channel Promotion', 'Facial Muscle Relaxation']"
POD0000012431,"['Medical research', 'Public health', 'Nutrition', 'Alternative medicine', 'Cost-effectiveness analysis', 'Bacterial infections', ""Women's health"", 'Clinical trials', 'Pharmaceuticals', 'Interview']"
YOU0000011177,"['Economics', 'Finance', 'International Relations', 'Foreign Exchange', 'Monetary Policy', 'Trade', 'Diplomacy', 'Global Markets', 'Currency', 'Bilateral Relations']"
POD0000002900,"['Product description', 'Customer service inquiry', 'Measurement specification', 'Search result inquiry', 'Object identification', 'Clarification request', 'Size comparison', 'Confirmation inquiry', 'General inquiry', 'Small object observation']"
POD0000001878,"['Entrepreneurship', 'Business', 'Leadership', 'Innovation', 'Technology', 'Logistics', 'Transportation', 'Manufacturing', 'Engineering', 'Energy']"
YOU0000009745,"['Cooking/Food', 'DIY', 'Friendship', 'Outdoors', 'Summer', 'Entertainment', 'Community', 'Small Business', 'Entrepreneurship', 'Teamwork']"
POD0000001789,"['Cybersecurity', 'Technology', 'Hacking', 'Vulnerability Assessment', 'Risk Management', 'Information Security', 'Data Breach', 'Network Security', 'Threat Intelligence', 'Penetration Testing']"
POD0000012547,"['Science', 'Medicine', 'Education', 'Technology', 'Psychology', 'Research', 'Academia', 'Neuroscience', 'Pediatrics', 'Optometry']"
POD0000000324,"['Engineering', 'Environmentalism', 'Energy', 'Transportation', 'Sustainability', 'Technology', 'Economics', 'Politics', 'Industry', 'Manufacturing']"
POD0000004417,"['Economics', 'Finance', 'International Relations', 'History', 'Politics', 'Trade', 'Law', 'Debt', 'Negotiations', 'Government']"
YOU0000007437,"['Pop music', 'Breakup song', 'Heartbreak', 'Relationships', 'Emotional', 'Love', 'Anger', 'Betrayal', 'Rejection', 'Jealousy']"
POD0000002799,"['Food and Cooking', 'Travel and Adventure', 'Logistics and Transportation', 'Entrepreneurship', 'Creativity and Innovation', 'International Relations', 'Culinary Arts', 'Event Planning', 'Globalization', 'Personal Growth and Resilience']"
POD0000002444,"['Television reviews/recaps', 'Memoir', 'Personal anecdotes', 'Food/Cooking', 'Entrepreneurship', 'Culinary culture', 'Spirituality', 'Self-improvement', 'Interview', 'Storytelling']"
YOU0000003186,"['Comedy', 'Entertainment', 'Fantasy', 'Magic', 'Animation', ""Children's"", 'Family', 'Adventure', 'Mystery', 'Short Film']"
POD0000001887,"['Business', 'Economy', 'Employment', 'Healthcare', 'Labor', 'Manufacturing', 'Marketing', 'Medicine', 'Recruiting', 'Workforce Development']"
YOU0000011169,"['Government policy', 'Family support', 'Social welfare', 'Population control', 'Employment', 'Healthcare', 'Parental leave', 'Economic development', 'Demographics', 'Legislation']"
POD0000002892,"['Cooking/Food', 'Personal Anecdotes', 'Career Development', 'Education', 'Science', 'Technology', 'Photography', 'Family/Parenting', 'Art/Design', 'Entrepreneurship']"
YOU0000004842,"['Military history', 'World War II history', 'Aviation history', 'Propaganda', 'Strategic bombing', 'Tactical warfare', 'Firefighting', 'Engineering', 'Humanitarianism', 'Biography']"
YOU0000006032,"['Self-improvement', 'Motivational', 'Productivity', 'Fitness', 'Health', 'Personal development', 'Goal-setting', 'Success', 'Wellness', 'Mindfulness']"
YOU0000006583,"['Education', 'Personal Finance', 'Healthcare', 'Mental Health', 'Motivational', 'Career Development', 'Financial Aid', 'Self-Improvement', 'College Life', 'Non-Invasive Medical Procedures']"
YOU0000004358,"['Automotive', 'Motorsports', 'Technology', 'Engineering', 'Sports', 'Data Analysis', 'Telemetry', 'Entertainment', 'Gaming', 'Social Media']"
YOU0000007535,"['Product review', 'Technology', 'Gaming', 'Finance', 'Announcement', 'Entertainment', 'Fashion', 'Travel', 'Sports', 'Education']"
YOU0000012303,"['Aviation', 'Technology', 'Innovation', 'Science', 'Engineering', 'Exploration', 'Adventure', 'Achievement', 'Risk-taking', 'Motivation']"
YOU0000012935,"['Relationships', 'Psychology', 'Attraction', 'Gender Studies', 'Media Studies', 'Sociology', 'Beauty Standards', 'Marriage', 'Parenting', 'Geography']"
YOU0000002956,"['International Relations', 'Journalism', 'Politics', 'Middle Eastern Affairs', 'Human Rights', 'Protest Movements', 'Geopolitics', 'Media Ethics', 'Authoritarianism', 'Violence and Conflict']"
YOU0000000707,"['Social Media Marketing', 'Brand Management', 'Product Quality Control', 'Customer Service', 'Advertising', 'Consumer Behavior', 'Supply Chain Management', 'Market Research', 'Public Relations', 'Data Analysis']"
POD0000004329,"['Podcasting', 'Fashion', 'Health', 'Business', 'Charity', 'Current Events', 'Marketing', 'Consumer Behavior', 'Entrepreneurship', 'Social Issues']"
POD0000002040,"['Personal finance', 'Economics', 'Investment', 'Banking', 'Budgeting', 'Retirement planning', 'Wealth management', 'Financial planning', 'Savings strategies', 'Consumer behavior']"
YOU0000001469,"['Comedy', 'Personal Anecdotes', 'Observational Humor', 'Social Commentary', 'Environmentalism', 'Identity', 'Pop Culture References', 'Sarcasm', 'Irony', 'Absurdism']"
YOU0000002964,"['Cooking/Food', 'Legal/Policy', 'Question/Answer', 'Baking', 'Discrimination', 'Recipes', 'Law', 'Politics', 'Social Justice', 'Food Culture']"
YOU0000012179,"['Sports', 'Gambling', 'Competition', 'Gaming', 'Entertainment', 'Technology', 'Business', 'Self-improvement', 'Motivation', 'Achievement']"
YOU0000009599,"['Entertainment news', 'Celebrity gossip', 'Television news', 'Tabloid journalism', 'Broadcast journalism', 'Opinion journalism', 'Satirical news', 'Pop culture commentary', 'Media criticism', 'Humor and satire']"
YOU0000007183,"['DIY fashion', 'Sewing tutorial', 'Fashion design', 'Crafting', 'Product review', 'Podcast promotion', 'Personal vlog', 'Style advice', 'Thrift shopping', 'Health and wellness']"
YOU0000010153,"['Economics', 'Finance', 'Banking', 'Debt Management', 'Government Policy', 'Consumer Behavior', 'Credit Risk', 'Financial Regulation', 'Household Finance', 'Mortgage Lending']"
YOU0000007919,"['Crime', 'Law enforcement', 'Television show', 'Wanted list', 'Fugitives', 'Probation violation', 'Drug possession', 'Arrest warrant', 'Surrendering', 'Local news']"
YOU0000002147,"['Food', 'Nutrition', 'Agriculture', 'Health', 'Cooking', 'Snacks', 'Plant-based diets', 'Veganism', 'Sustainability', 'Environment']"
POD0000012736,"['Medical research', 'Public health', 'Nutrition', 'Epidemiology', 'Population studies', 'Healthcare', 'Science', 'Statistics', 'Dietary supplements', 'Birth defects']"
POD0000012700,"['Medical research', 'Immunology', 'Blood disorders', 'Molecular imaging', 'Tick-borne diseases', 'Biomedical engineering', 'Australian universities', 'Health journalism', 'Science communication', 'Radio broadcasting']"
YOU0000002829,"['Fantasy', 'Mythology', 'Horror', 'Translation', 'Poetry', 'Military', 'History', 'Mystery', 'Fiction', 'Entertainment']"
YOU0000010487,"['Poetry', 'Meditation', 'Spirituality', 'Philosophy', 'Self-help', 'Motivational', 'Inspiration', 'Personal development', 'Religion', 'Metaphysical']"
YOU0000009685,"['Entertainment', 'Food', 'Travel', 'Celebrity', 'Interview', 'Comedy', 'Culture', 'Music', 'City Life', 'Luxury']"
YOU0000008829,"['Legal drama', 'Political thriller', 'Investigative journalism', 'Crime drama', 'Conspiracy theory', 'Government corruption exposé', 'Courtroom drama', 'Whistleblower story', 'Suspense', 'Mystery']"
YOU0000000617,"['Beauty', 'Makeup', 'Fashion', 'Personal Care', 'Cosmetics', 'Skincare', 'Grooming', 'Style', 'Self-care', 'Health and Wellness']"
YOU0000005904,"['Urban Development', 'Real Estate', 'Community Planning', 'Affordable Housing', 'Economic Development', 'Retail', 'Entertainment', 'City Infrastructure', 'Gentrification', 'Social Justice']"
YOU0000011181,"['News', 'Weather report', 'Health report', 'Natural disaster report', 'Emergency response report', 'Environmental report', 'Energy report', 'Public safety report', 'Infrastructure report', 'Community report']"
YOU0000011561,"['Coming of age', 'Existentialism', 'Romance', 'Nostalgia', 'Innocence', 'Mental health', 'Identity', 'Loss', 'Literary fiction', 'Philosophical']"
YOU0000010683,"['Mystery', 'Adventure', 'Suspense', 'Fantasy', 'Horror', 'Drama', 'Comedy', 'Thriller', 'Romance', 'Science Fiction']"
YOU0000011501,"['Crime', 'Tragedy', 'Friendship', 'Grief', 'Justice', 'Violence', 'Mourning', 'Support', 'Trauma', 'Loss']"
YOU0000009515,"['Business', 'Scam', 'Wealth', 'Networking', 'Marketing', 'Sales', 'Entrepreneurship', 'Telecommunications', 'Leadership', 'Persuasion']"
YOU0000005284,"['Business', 'Self-improvement', 'Entrepreneurship', 'Productivity', 'Mentorship', 'Career development', 'Financial planning', 'Time management', 'Networking', 'Sales']"
YOU0000005426,"['Fantasy', 'Fiction', 'Dialogue', 'Character Introduction', 'Humor', 'Mystery', 'Suspense', 'Magic', 'Social Commentary', 'Class Conflict']"
POD0000001636,"['Career advice', 'Networking', 'Recruiting', 'Social media', 'Job search', 'Professional development', 'Online presence', 'Employment trends', 'Human resources', 'Marketing']"
POD0000011995,"['Animal welfare', 'Health and nutrition', 'Environmentalism', 'Veganism', 'Diet and nutrition', 'Food and agriculture', 'Medical research', 'Public health', 'Science and technology', 'Biochemistry']"
POD0000012921,"['Medical', 'Pharmaceuticals', 'Cardiology', 'Epidemiology', 'Pain Management', 'Clinical Trials', 'Drug Safety', 'Healthcare', 'Public Health', 'Research']"
YOU0000012951,"['Handwriting analysis', 'Graphology', 'Self-discovery', 'Personality assessment', 'Infographics', 'Psychology', 'Writing techniques', 'Personal development', 'Mindfulness', 'Relaxation techniques']"
YOU0000011199,"['Nutrition', 'Weight loss', 'Health', 'Science', 'Social media', 'Food', 'Fitness', 'Wellness', 'Technology', 'Education']"
POD0000012860,"['Medical research', 'Parenting advice', 'Child development', 'Sleep safety', 'Pediatrics', 'Risk assessment', 'Family health', 'Infant care', 'Sleep habits', 'Maternal health']"
POD0000002478,"['Cooking/Food', 'Romance/Love', 'Relationships', 'Domestic Life', 'Personal Interests/Hobbies', 'Family Life', 'Gastronomy', 'Culinary Arts', 'Home Cooking', 'Food Criticism']"
YOU0000006388,"['Legal proceedings', 'Religious affairs', 'Crime and punishment', 'Politics', 'Family matters', 'Note-taking', 'Numerical data', 'Sentencing', 'Fractions', 'Bureaucracy']"
YOU0000008301,"['Crime', 'Corruption', 'Politics', 'Legal', 'Justice', 'White-collar crime', 'Prosecution', 'Appeals', 'Employment', 'Evidence']"
POD0000001986,"['Economic downturn', 'Unemployment', 'Societal impact', 'Personal finance', 'Consumer behavior', 'Job market', 'Family planning', 'Education', 'Travel restrictions', 'Community support']"
YOU0000000455,"['Computer optimization', 'Gaming', 'Computer security', 'Software customization', 'Productivity tools', 'RAM management', 'Low-end PC optimization', 'Password management', 'Premium software', 'Online etiquette']"
YOU0000011095,"['Workplace discrimination', 'Retaliation', 'Sexual harassment', 'Airline industry', 'Employee rights', 'Corporate policies', 'Cultural sensitivity', 'Customer service', 'Labor laws', 'Ethics in business']"
YOU0000003196,"['Mystery', 'Crime', 'Suspense', 'Thriller', 'Drama', 'Action', 'Horror', 'Fantasy', 'Science Fiction', 'Comedy']"
YOU0000009595,"['Personal Anecdote', 'Music', 'Sports', 'Family', 'Humor', 'Relationships', 'Nostalgia', 'Comedy', 'Celebrity', 'Mystery']"
YOU0000006633,"['News', 'Emergency', 'Transportation', 'Technology', 'Travel', 'Entertainment', 'Weather', 'Military', 'Safety', 'Engineering']"
YOU0000013260,"['Political Campaigning', 'Debate Preparation', 'Political Pledges', 'Political Flip-flopping', 'Political Rhetoric', 'Negative Campaigning', 'Political Strategy', 'Political Opposition Research', 'Political Advertising', 'Political Messaging']"
YOU0000004062,"['Cybersecurity', 'Technology', 'Crime', 'Fear-mongering', 'Internet', 'Privacy', 'Hacking', 'Threats', 'Vulnerability', 'Risk']"
YOU0000012311,"['Cybersecurity', 'Computer viruses', 'Criminal activity', 'Technology', 'Hacking', 'Malware', 'Internet', 'Data security', 'White-collar crime', 'Business']"
POD0000012599,"['Healthcare', 'Economics', 'Gender Studies', 'Data Analysis', 'Medical Research', 'Public Policy', 'Efficiency', 'Incentives', 'Financial Analysis', 'Diagnostic Medicine']"
YOU0000001837,"['Politics', 'News', 'Press Conference', 'Current Events', 'Controversy', 'Public Relations', 'Media Coverage', 'Free Speech', 'Censorship', 'Language Use']"
YOU0000009571,"['Music', 'Social Media', 'Debate', 'Entertainment', 'Technology', 'Pop Culture', 'Current Events', 'Media', 'Communication', 'Internet']"
POD0000002751,"['Agriculture', 'Economics', 'International Development', 'Government Policy', 'Business', 'Farming', 'Trade', 'Rural Development', 'Drug Policy', 'Poverty Alleviation']"
POD0000002218,"['Motorcycle culture', 'Education and training', 'Business and marketing', 'Transportation', 'Global market trends', 'Consumer behavior', 'Travel and tourism', 'Technology and innovation', 'Sports and recreation', 'Environmental impact']"
YOU0000006609,"['Food and Dining', 'Entertainment', 'Tourism and Travel', 'Community and Public Spaces', 'Music', 'Local Government', 'Recreation and Leisure', 'Business and Commerce', 'Geography and Regional Studies', 'Social Gatherings and Events']"
YOU0000008063,"['Retail shopping', 'Customer service', 'Sales', 'Marketing', 'Negotiation', 'Time management', 'Relationships', 'Discounts and promotions', 'Consumer behavior', 'Competition']"
YOU0000008624,"['Emergency response', 'Animal behavior', 'Fear and anxiety', 'Weather forecasting', 'Rescue operations', 'Professional ethics', 'Marine safety', 'Public health', 'Business regulations', 'Food industry']"
POD0000012848,"['Healthcare', 'Medical Research', 'Cancer Awareness', 'Public Health', 'Patient Care', 'Health Policy', 'Medical Ethics', 'Health Education', 'Disease Prevention', 'Healthcare Resource Management']"
POD0000002390,"['Cooking', 'Food', 'Recipes', 'Kitchen equipment', 'Cookbooks', 'Home cooking', 'Meal preparation', 'Eating out', 'Takeout', 'Family traditions']"
YOU0000012357,"['Sports', 'Entertainment', 'Technology', 'How-to/DIY', 'Gaming', 'Vlogging', 'Social Media', 'Product Review', 'Comedy', 'Education']"
YOU0000003860,"['Law enforcement', 'Protest', 'Drama', 'Conflict', 'Action', 'Betrayal', 'Redemption', 'Brotherhood', 'Conspiracy', 'Moral dilemma']"
YOU0000003090,"['Event Planning', 'Crisis Management', 'Data Analysis', 'Marketing', 'Public Speaking', 'Leadership', 'Sales', 'Customer Service', 'Project Management', 'Problem Solving']"
YOU0000010157,"['International Relations', 'Politics', 'Military Strategy', 'Propaganda', 'Nuclear Weapons', 'Diplomacy', 'Media Threats', 'Sanctions', 'Geopolitics', 'Crisis Management']"
YOU0000009523,"['Comedy', 'Entertainment', 'Humor', 'Satire', 'Stand-up comedy', 'Political commentary', 'Social commentary', 'Pop culture', 'Current events', 'Celebrity news']"
POD0000002565,"['Food and Cooking', 'Romance', 'Family', 'Small Business', 'Documentary', 'Celebration', 'Culture', 'Travel', 'Relationships', 'Entrepreneurship']"
POD0000002503,"['Food history', 'Ancient agriculture', 'Culinary technology', 'Imported foods', 'Cooking methods', 'Cultural exchange', 'Archaeology', 'Ancient trade', 'Food preparation', 'Innovation in cooking']"
POD0000001509,"['Economics', 'Real Estate', 'Policy Analysis', 'Construction', 'Finance', 'Urban Planning', 'Market Analysis', 'Cost Analysis', 'Business Strategy', 'Risk Management']"
YOU0000011219,"['Biology', 'Evolution', 'Anatomy', 'Health', 'Sexuality', 'Personal hygiene', 'History', 'Culture', 'Social norms', 'Psychology']"
POD0000000276,"['Sports', 'Technology', 'Broadcasting', 'Outdoor activities', 'Camera technology', 'Rowing', 'Skiing', 'Live events', 'Entertainment', 'Media production']"
YOU0000010963,"['Economic analysis', 'Financial news', 'Monetary policy', 'International trade', 'Consumer trends', 'Household finance', 'Central banking', 'Interest rates', 'Risk assessment', 'Market forecasting']"
POD0000002345,"['Product maintenance', 'Machine operation', 'Technical troubleshooting', 'Equipment cleaning', 'Mechanical engineering', 'Industrial safety', 'Manufacturing processes', 'Quality control', 'Equipment repair', 'Industrial maintenance']"
YOU0000005672,"['Photography', 'Vlogging', 'YouTube content creation', 'Camera equipment review', 'Lens review', 'Travel vlogging', 'Low light photography', 'Wide angle photography', 'Theme park vlogging', 'Product recommendation']"
POD0000001574,"['Environmental issues', 'Agriculture', 'Water management', 'Government policy', 'Climate change', 'Economic impact', 'Natural resource management', 'Drought', 'Farming', 'Infrastructure']"
POD0000003284,"['Science and Technology', 'Sociology', 'Media and Entertainment', 'Ethics and Morality', 'Psychology', 'Gender and Sexuality', 'Race and Ethnicity', 'Journalism', 'Humor', 'Philosophy']"
YOU0000011071,"['Economic news', 'Financial report', 'Travel industry analysis', 'Transportation industry analysis', 'International trade report', 'Business news', 'Market analysis', 'Tourism report', 'Service industry analysis', 'Current affairs']"
POD0000002852,"['Cooking', 'Kitchenware', 'Consumer Advice', 'Product Reviews', 'Home Improvement', 'Shopping', 'Food', 'Lifestyle', 'Household', 'Expert Opinion']"
YOU0000006821,"['Vlogging', 'Personal Development', 'Motivational', 'Decision Making', 'Self-Reflection', 'Gap Year', 'YouTube', 'Productivity', 'Self-Care', 'Lifestyle']"
YOU0000010975,"['Military technology', 'Simulation training', 'Combat training', 'Virtual reality', 'Military safety', 'Infrared technology', 'Weapons training', 'Military operations', 'Digital warfare', 'Military innovation']"
YOU0000000351,"['Fitness', 'Motivation', 'Exercise', 'Health', 'Self-improvement', 'Workout', 'Personal development', 'Wellness', 'Music', 'Time management']"
POD0000002511,"['Cooking', 'Food', 'Recipe', 'Culinary', 'Gastronomy', 'Ingredients', 'Flavors', 'Seasoning', 'Cuisine', 'Tasting']"
POD0000002878,"['Agriculture', 'Food and Beverage', 'Economics', 'History', 'Technology', 'Environment', 'Culture', 'Business', 'Tourism', 'Sustainability']"
YOU0000002948,"['Personal care products', 'Financial services', 'Credit cards', 'Payment processing', 'Travel and hospitality', 'Retail', 'Consumer goods', 'Health and wellness', 'Beauty and cosmetics', 'E-commerce']"
YOU0000008576,"['Pop music', 'R&B', 'Hip hop', 'Dance music', 'Electronic music', 'Club music', 'Love songs', 'Romantic music', 'Party music', 'Upbeat music']"
YOU0000007595,"['Health and Wellness', 'Medical Advice', 'Disease Prevention', 'Personal Hygiene', 'Infectious Diseases', 'Self-Care', 'Skin Care', 'Public Health', 'Health Education', 'Medical Conditions']"
YOU0000011083,"['Business', 'Technology', 'Finance', 'Economy', 'Market Analysis', 'Industry Trends', 'Global Trade', 'Corporate Strategy', 'Investment', 'International Relations']"
YOU0000006621,"['Health', 'Safety', 'Public Policy', 'Education', 'Medicine', 'Disease Control', 'Environmentalism', 'Community Outreach', 'Social Issues', 'Government']"
YOU0000010145,"['Business news', 'Media industry analysis', 'Economic policy', 'Regulatory compliance', 'Investment strategy', 'Telecommunications industry', 'Competition law', 'Market trends', 'Corporate governance', 'Political economy']"
YOU0000008503,"['Fashion', 'Art', 'Design', 'Beauty', 'Aesthetics', 'Cosmetics', 'Color Theory', 'Visual Arts', 'Textiles', 'Marketing']"
YOU0000010065,"['Drug policy', 'Politics', 'Business', 'Regulation', 'Public health', 'Social issues', 'Legalization', 'Economics', 'Government', 'Advocacy']"
YOU0000011497,"['News', 'Crime', 'Tragedy', 'Politics', 'Healthcare', 'Investigation', 'Mystery', 'Controversy', 'Emotion', 'Entertainment']"
YOU0000011489,"['News (covering events in Michigan State University and North Carolina)', 'Disaster reporting (referring to the impending storm in North Carolina)', 'Investigative journalism (regarding the actions taken by those responsible for the victims and their families)', 'Live reporting (from the campus of MSU)', 'Weather reporting (related to the storm in North Carolina)', 'Human interest (focusing on the victims and their families)', 'Crime reporting (if the speech is referring to a specific crime committed against the victims)', 'Emergency response (related to the storm in North Carolina)', 'Education (if the speech is discussing the policies and actions of MSU)', 'Politics (if the speech is discussing the response of government officials to the situation)']"
POD0000010179,"['Political commentary', 'Legal analysis', 'Journalism', 'Current events', 'Activism', 'Opinion', 'Feminism', 'Humor', 'Satire', 'Podcasting']"
POD0000012179,"['Medical research', 'Cancer treatment', 'Genetic studies', 'Science journalism', 'Healthcare', 'Oncology', 'Academic research', 'Clinical trials', 'Genomics', 'Cancer genetics']"
YOU0000007328,"['Fashion', 'Marketing', 'Business', 'Product Promotion', 'Trade Shows', 'Clothing', 'Style', 'Professional Attire', 'Textile Technology', 'Personal Branding']"
YOU0000005992,"['History', 'Pop culture', 'Social justice', 'Entertainment', 'Education', 'Comedy', 'Politics', 'Slavery', 'Agriculture', 'Television']"
POD0000002873,"['Exclamation', 'Surprise', 'Shock', 'Amazement', 'Awe', 'Disbelief', 'Excitement', 'Joy', 'Happiness', 'Gratitude']"
YOU0000002135,"['Meditation', 'Relaxation techniques', 'Yoga', 'Breathing exercises', 'Stress management', 'Mindfulness', 'Physical fitness', 'Sleep improvement', 'Self-care', 'Time management']"
YOU0000011063,"['Economic analysis', 'Travel industry trends', 'International relations', 'Financial news', 'Business news', 'Transportation industry news', 'Tourism industry news', 'Trade relations', 'Global commerce', 'Shipping industry news']"
POD0000005400,"['Motivational', 'Leadership', 'Gender Roles', 'Societal Expectations', 'Bravery', 'Teamwork', 'Gender Equality', 'Social Responsibility', 'Career Advancement', 'Community Service']"
YOU0000009417,"['Motivational', 'Appreciation', 'Encouragement', 'Acknowledgement', 'Gratitude', 'Inspiration', 'Support', 'Celebration', 'Recognition', 'Empowerment']"
YOU0000003234,"['Emotion (Disbelief)', 'Personal Confession', 'Self-Doubt', 'Regret', 'Denial', 'Skepticism', 'Incredulity', 'Shock', 'Uncertainty', 'Lack of Confidence']"
YOU0000011317,"['Entertainment', 'Media', 'Education', 'Speech', 'Humor', 'Animal', 'Nature', 'Technology', 'Television', 'Broadcasting']"
YOU0000002753,"['Sports', 'Humor', 'Competition', 'Momentum', 'Learning', 'Deception', 'Identity', 'Confidence', 'Achievement', 'Communication']"
YOU0000011115,"['Economic analysis', 'Government policy', 'Unemployment', 'Labor market trends', 'Demographics', 'Youth unemployment', 'Fiscal policy', 'Social issues', 'Employment statistics', 'Public finance']"
YOU0000011133,"['International Relations', 'Diplomacy', 'Nuclear Disarmament', 'Political Negotiations', 'Peace Talks', 'Regional Cooperation', 'Foreign Policy', 'Conflict Resolution', 'Summit Meetings', 'Geopolitics']"
POD0000004233,"['Economic analysis', 'Energy markets', 'Global politics', 'Oil production', 'International relations', 'Market trends', 'Geopolitics', 'Energy security', 'Risk assessment', 'Financial impact']"
YOU0000012171,"['Martial Arts', 'Sports', 'Motivational', 'Instructional', 'Fitness', 'Self-improvement', 'Leadership', 'Teamwork', 'Competition', 'Goal-setting']"
YOU0000002523,"['Romance', 'Personal anecdote', 'Humor', 'Touring', 'Friendship', 'Self-reflection', 'Love', 'Relationships', 'Emotions', 'Conversational']"
POD0000001957,"['Community relations', 'Neighborhood dynamics', 'Police-civilian interactions', 'Gentrification', 'Social isolation', 'Communication skills', 'Cultural tensions', 'Urban living', 'Community engagement', 'Conflict resolution']"
POD0000002117,"['Agriculture', 'Food Science', 'Economics', 'Consumerism', 'Horticulture', 'Sustainability', 'Business', 'Marketing', 'Finance', 'Product Development']"
POD0000001910,"['Technology', 'Infrastructure', 'Business', 'Economy', 'Logistics', 'Politics', 'Finance', 'Management', 'Innovation', 'Entrepreneurship']"
YOU0000004026,"['Politics', 'Motivational', 'Call to Action', 'Social Commentary', 'Current Events', 'Leadership', 'Problem-Solving', 'Inspiration', 'Activism', 'Community Building']"
YOU0000003441,"['Insult', 'Sarcasm', 'Humor', 'Confrontation', 'Aggression', 'Disrespect', 'Rudeness', 'Contempt', 'Criticism', 'Belittlement']"
POD0000012659,"['Medical research', 'Neurology', ""Parkinson's disease"", 'Public health', 'Scientific study', 'Disease prevention', 'Healthcare', 'Pharmaceuticals', 'Clinical trials', 'Biomedical engineering']"
YOU0000010325,"['Technology', 'Social Media', 'Communication', 'Marketing', 'Entertainment', 'Business', 'E-commerce', 'Advertising', 'Entrepreneurship', 'Innovation']"
POD0000002629,"['Small talk', 'Greeting', 'Politeness', 'Social interaction', 'Casual conversation', 'Acknowledgement', 'Expressing gratitude', 'Formality', 'Pleasantries', 'Friendly exchange']"
YOU0000011515,"['Politics', 'Government budget and spending', 'Infrastructure', 'Public safety', 'Election campaign', 'Taxation', 'Community development', 'Economic policy', 'Transportation', 'Law enforcement']"
POD0000002734,"['Activism', 'Politics', 'Social Issues', 'Protest', 'Civil Rights', 'Advocacy', 'Human Rights', 'Community Organizing', 'Public Policy', 'Government']"
POD0000012255,"['Medical procedures', 'Urology', 'Cancer treatment', 'Radiology', 'Sexual health', ""Women's health"", 'Benign growths', 'Anatomy', 'Physiology', 'Side effects']"
YOU0000011203,"['Business', 'Economics', 'Finance', 'Trade', 'Statistics', 'Market Analysis', 'Industry Trends', 'Exportation', 'Manufacturing', 'Supply Chain']"
YOU0000008343,"['Relationships', 'Love', 'Heartbreak', 'Dating', 'Emotions', 'Rejection', 'Self-Reflection', 'Loneliness', 'Hopelessness', 'Personal Growth']"
YOU0000008311,"['Political commentary', 'Insults/Name-calling', 'Current events', 'Controversial statements', 'Opinion sharing', 'Social media commentary', 'Media criticism', 'Public figure criticism', 'Hate speech', 'Discrimination']"
POD0000005830,"['Linguistics', 'Grammar', 'Semantics', 'Syntax', 'Morphology', 'Phonetics', 'Computational Linguistics', 'Natural Language Processing', 'Artificial Intelligence', 'Speech Recognition']"
YOU0000004796,"['Mystery', 'Suspense', 'Thriller', 'Horror', 'Fantasy', 'Science Fiction', 'Adventure', 'Action', 'Romance', 'Poetry']"
YOU0000003765,"['Political speech', 'Motivational speech', 'Self-improvement speech', 'Leadership speech', 'Inspirational speech', 'Public speaking', 'Speech on forgiveness', 'Speech on moving forward', 'Speech on starting anew', 'Speech on positivity']"
YOU0000011475,"['Technology', 'Travel', 'Privacy', 'Education', 'Informational', 'Tourism', 'Security', 'Globalization', 'Culture', 'International']"
POD0000005904,"['Linguistics', 'Nonverbal Communication', 'Silence', 'Minimalism', 'Meditation', 'Zen', 'Contemplation', 'Mindfulness', 'Spirituality', 'Performance Art']"
YOU0000006409,"['Transportation news', 'Weather report', 'Emergency announcement', 'Tourism news', 'Local news', 'Business news', 'Travel news', 'Safety advisory', 'Environmental news', 'Water sports news']"
YOU0000011013,"['Finance', 'Investment', 'Risk management', 'Economics', 'Policy making', 'Market analysis', 'Regulation', 'Asset protection', 'Wealth management', 'Financial planning']"
YOU0000003485,"['Ambiguity', 'Philosophy', 'Existentialism', 'Logic', 'Language', 'Semantics', 'Humor', 'Minimalism', 'Absurdism', 'Sarcasm']"
YOU0000007663,"['Sports', 'Entertainment', 'Gaming', 'Technology', 'E-commerce', 'Marketing', 'Business', 'Retail', 'Fashion', 'Media']"
YOU0000004593,"['Digital Marketing', 'Lead Generation', 'Social Media Advertising', 'Email Marketing', 'Data Privacy', 'Customer Relationship Management', 'Marketing Automation', 'Online Advertising', 'Data Collection', 'E-commerce']"
